RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
2259,218,Escambia County,county,FL,FL,"Pensacola-Ferry Pass-Brent, FL",12,033,847.8653865174991,855.9851686684689,863.3112816212164,864.3502369958314,870.3396284941628,873.1284389757049,875.8325380290144,874.1495222603581,871.8892649630617,873.8625632482326,875.899697848875,881.6538176519257,888.3017108312524,889.4798364567852,895.4863077243139,900.8084191480536,911.8522557633336,912.657619569936,912.6259169312349,908.0272654371689,909.7012025392935,909.6952573670164,916.1476779607984,920.085228834721,926.3671000974552,928.4601301020294,934.3299367308844,941.2785954731229,948.8072902948809,954.6924630921986,956.4612328488348,959.6956004750335,961.8146815306707,970.2927594380441,974.4153371361934,976.1261292024311,978.2154022628865,984.7417089029882,995.0000354903532,1000.4477441732733,1006.8969705897052,1014.4028974765283,1018.8188778830608,1019.1283114490501,1022.2714026134231,1025.276707835546,1029.8259307066457,1029.4230003055238,1036.3264945719895,1046.2348478753133,1054.8698416413667,1060.3604120915518,1063.989904396537,1073.044079000511,1083.7357813821498,1090.2196698348846,1090.7526770854474,1089.0491115346695,1090.4628288630815,1093.6297096053347,1097.2041150579503,1105.6442004528199,1119.0398211429117,1130.311016061784,1146.8100073585545,1156.6186884996237,1171.2563249071377,1173.963315294414,1182.304041713428,1190.6685103767463,1203.0290500324827,1218.9331639681739,1234.7024950956895,1265.6547093856004,1306.9137697612,1342.104722788052,1393.104569084403,1432.471533295635,1481.3250282969254,1489.8453222469632,1473.4899861449185,1459.6198267743855,1456.4482902761838,1471.601830548165,1485.5364578419724,1498.3791689835243,1517.1680650677067,1536.1082733736996,1554.7560061826234,1573.8639220526752,1592.6449138525343,1586.580873968633,1568.1239432869522,1542.3335403987433,1542.85280596756
3131,219,Saint Lucie County,county,FL,FL,"Port St. Lucie, FL",12,111,1153.1596503044925,1163.0890411155378,1179.5355690282684,1190.416026740396,1190.649468718967,1189.9908350995006,1200.7252183826258,1195.6026982212838,1202.3635947609685,1204.9286062522003,1223.6768538234344,1231.628453017956,1239.1141832421033,1248.970600016474,1265.66751161857,1281.4323243491772,1286.8257455212388,1283.2706104916151,1279.7630574157454,1284.0093205724222,1289.1536355301664,1286.8750225774497,1299.1903074590177,1305.88692768129,1315.775559756754,1316.8034846914745,1328.764891511341,1348.9024317340143,1362.6435774098472,1364.8699052799498,1359.5983524838528,1364.0041859902544,1369.0849683201645,1381.8658789550313,1381.6145555873438,1390.8035839945444,1398.1769589549617,1408.3128188896094,1416.1860016737176,1427.8491379778839,1441.1079942625988,1449.6550278459076,1446.9675351683989,1446.178884891208,1445.1368961447781,1465.8744820146155,1474.3250954748826,1471.9458359065818,1461.4736776186342,1460.9588014859028,1472.819414368911,1478.0857852546635,1492.9620943462671,1512.3821862464367,1513.209143489401,1513.7264251343702,1486.461601103044,1507.26105318028,1512.9499108280372,1538.6804488357718,1538.8770304432448,1536.0576081789625,1548.8436342209804,1548.3900273490628,1570.6571917654887,1586.334985501518,1624.9528101986034,1659.6630618309143,1678.134194014815,1688.825647572137,1694.455192434914,1727.9992198208733,1761.3978621700796,1811.6322245470626,1837.3918477103093,1860.631749543807,1875.9075526421984,1935.5964586836023,1998.1113658364343,2065.154689093355,2105.3440118862754,2150.970874828939,2157.9658195070074,2154.531036600594,2139.87266645101,2177.6564579755855,2212.578964864405,2252.8027749561297,2271.989184852808,2271.7831234846108,2298.992124291532,2350.565867649328,2358.1998846430592,2355.8756373338865,2314.6017430473953
2775,220,Lancaster County,county,NE,NE,"Lincoln, NE",31,109,834.083097439676,840.8458203389455,847.4471877314685,852.0021283905041,850.3208327055944,844.0835138060037,842.0970377026795,844.5418830521708,861.5493363181995,867.615823201063,864.9682272085225,859.3337737393285,858.8796320923553,868.4927822423883,869.1333885899438,871.7834880427511,873.9020439609199,875.750254248881,877.9275892975137,880.3520746700158,879.5935943545354,878.9642480887989,873.064240816055,882.1557237234944,888.476423214679,897.7753682988545,899.0294600703463,901.4925840016732,907.24739235401,907.4081544609306,907.5753876789648,906.9328577255802,906.755072110004,908.8158547850212,909.7073778460268,912.1477425942393,915.9998896748626,922.9565989002512,931.9038487863427,934.6955973177559,935.644528493076,933.986659662296,935.3363977381282,933.0770635432457,930.3034734269985,931.1527497723166,934.1174752060214,941.2726879266226,946.7716559614558,951.6125138524791,958.6206170987061,961.6542635399752,963.8940375821269,962.1553266706287,955.8107832735391,949.9830196854156,945.334993170424,951.7038484013791,954.6293575685565,961.6654464788,966.2323582354877,977.4080600402734,983.7803647749827,992.1081479843227,997.0611103374248,1005.1050964815693,1005.9494083859425,999.4831692803297,989.2312520411433,989.6025483969777,994.7159904459635,1002.8769537591373,1009.5668178011174,1022.4283541392053,1037.8444489597878,1050.758237703006,1064.3849508288874,1071.3502348848083,1078.255047721581,1073.3491343484693,1075.5927669415228,1079.4612721906153,1091.1006577388569,1090.3497131290235,1096.0959473886417,1111.477325190467,1136.2440255849428,1164.0019780109858,1173.8397587020772,1176.917918364221,1163.9856853225804,1169.579280923685,1172.5179561481411,1183.139130226291,1177.1634058678117
999,221,Durham County,county,NC,NC,"Durham-Chapel Hill, NC",37,063,1029.990274455352,1035.0422937240346,1043.0038988393742,1047.5376588437389,1055.1462700248296,1054.8849288856281,1056.306754445934,1048.7724699315154,1035.697552556544,1035.1770274510454,1043.5579509287797,1059.2058005728404,1070.9314161117652,1082.9963368952676,1086.8134566862375,1089.075827679671,1090.1262523791252,1100.618399703919,1103.0111370312538,1107.8257673580651,1105.9430003685982,1104.6705061391576,1099.9024630499252,1108.2850343715647,1117.3491085709263,1129.518783728923,1137.1926785407409,1142.7882716119843,1147.8854829101406,1152.9756309644895,1150.1395680780608,1142.0346263761362,1136.1462975329175,1137.8767399010035,1138.3065097568174,1137.499049251279,1145.8933617522514,1159.7536544779146,1173.480408548421,1182.3854720706206,1184.4293951285358,1188.8919866088665,1185.8181069332632,1187.5952562398938,1186.2136498928107,1187.5154877666398,1190.489988777327,1192.8527494103648,1201.7467659861031,1214.1052871589566,1232.8585594140452,1245.990583329464,1256.7676655754494,1257.6783481026926,1257.411038916653,1248.9776128178482,1247.6576131768159,1246.362162680398,1246.334404691278,1241.0999621352908,1247.1278778299763,1243.765603197547,1258.8841279414878,1259.4771277604896,1269.4910031918084,1265.3259233199135,1270.4150538044994,1269.410356243987,1260.6280670637018,1254.2696990495328,1259.335193663388,1261.3417781193025,1275.5998876022206,1295.6582021286195,1337.9646675650665,1379.8049375647172,1419.1541740429805,1449.335915634894,1465.500693898531,1484.1700585539993,1496.268350605538,1506.2146341642972,1506.1779358712004,1513.5287517842596,1522.0559820736526,1534.5971553228883,1561.5299396767991,1595.410328865554,1625.8270144697376,1640.16038399083,1634.5779239117142,1627.394796702473,1615.663656652656,1613.480533328522,1616.7731366411979
1922,222,McHenry County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,111,1213.5747098592155,1227.8628490112114,1235.5478767678437,1245.879456859405,1248.7931657326396,1253.5505976710058,1250.5274190512105,1250.646712479537,1249.0499006202924,1250.2831836082537,1252.807774075818,1257.1179133571693,1261.1749226867246,1262.4236092146664,1267.5410191939898,1272.7498100143002,1277.5947917700182,1278.5006789285135,1276.0892437995192,1273.9929450325944,1270.0842014890802,1268.945808322938,1267.8638984851295,1278.8311413478716,1288.1354732652753,1299.4546506489776,1307.7928165335848,1309.480879243771,1318.9866563601474,1317.3322464074663,1324.1009089879144,1318.4345129017834,1320.2685359806735,1316.425900287053,1316.7402072430814,1317.537918768689,1327.2806618464454,1334.769353506638,1343.646161951705,1349.7542865638056,1358.1081097419712,1359.4658909327193,1360.3502668203755,1357.1722237826198,1361.4825541547166,1359.5132962983257,1362.5769591460285,1363.8331038015313,1367.2617779300776,1375.3908915158113,1380.6019786950753,1392.718406372756,1397.7609406094912,1395.1202615943628,1398.248302103015,1397.1601499725316,1402.2352298373562,1387.9012153860958,1388.8817374556256,1403.2618600655344,1416.5167117460715,1421.6838088412217,1411.9407476855322,1429.0099676561797,1438.0625108485572,1452.1928791200428,1446.7097150627912,1447.1747017377515,1465.5845094354795,1476.8421120453013,1485.17897726095,1487.4201454346828,1487.517820799391,1502.6453826158115,1512.0362677144485,1543.2718102945355,1561.116407637483,1576.0752121414628,1579.6895801514702,1582.244564510609,1586.3304903439991,1593.087500880937,1604.0252007764893,1618.661156238922,1633.4951605083077,1671.4941443886376,1689.2306009138317,1711.7540908654291,1712.2107903176254,1713.691243217139,1703.6961853307675,1701.1451233785915,1709.440122096103,1715.7633110753968,1724.678787878788
1150,223,Lorain County,county,OH,OH,"Cleveland-Elyria, OH",39,093,773.9020968790073,777.737612669132,781.4916113201131,779.8935625455359,779.2073039850568,781.0627453614018,785.7672781926311,785.4482438980572,793.5406875069623,796.5512496280361,798.4064266905192,796.4042797472232,797.6029144156533,804.7545259249231,797.2154074760181,789.8219397292895,783.989833425729,795.665427672478,805.222279111456,806.1543560659549,807.9613106271179,805.4241276334317,811.5881348473413,804.7849579697591,814.1709169862173,812.818745577284,826.8218061634799,829.1925971908042,834.6402186328329,825.6031109180203,825.1210094593008,822.2894215507988,824.8927995515861,820.0565347887306,829.4475879690942,835.4389050894839,844.4678177508076,844.4162132154285,840.3672654122594,843.2798958264751,850.9823967189927,860.1610330595604,860.6494885378662,856.1758096699455,866.7974808389115,863.0565669228416,867.898850481659,863.4624401832332,881.5639502362543,880.0617772440246,881.9881120248918,880.5856634431991,898.6774346500695,902.3713628215402,906.7846508363618,899.2820918019947,902.3950147774698,900.0151944003087,898.4105279396906,909.1868270122492,915.7917301848139,921.5899253129629,921.5658808150704,926.1280326217733,934.1479580010432,940.6686158706256,948.6983573144184,949.9549737110342,955.9468880518626,963.6875709624073,980.3132626428618,980.4332547768828,986.8967094809293,984.8264046812043,997.010529929867,1006.5878863555073,1031.8734221624363,1042.5114340385965,1072.658199358495,1092.8299381200186,1114.3788359738194,1097.1490714080962,1065.6410249321468,1070.3028504347221,1083.7566366747174,1106.011622566755,1122.4419494488159,1126.8799077670483,1140.2167227536481,1156.5012794712297,1185.5395469480497,1230.108054068605,1230.3551416542232,1218.5711991016497,1191.0773892773893
3141,224,Spartanburg County,county,SC,SC,"Spartanburg, SC",45,083,861.196494207727,906.8899798910576,910.2372369886025,918.7887585986638,877.4344453435768,882.5475076197138,886.1955116824668,899.4384511317286,902.9034701386489,919.8812921621502,922.1799102475236,923.1004381560396,916.3322204801675,919.0215454994943,932.5754592918248,940.2453827367929,941.1392099701843,936.4892721795405,938.4390466918529,948.9995778803033,954.8280280570763,959.6810468607747,958.9810124552389,965.1953217800274,966.7877814380297,970.9376831231405,969.1572132913952,979.1657774285085,989.756415350503,997.3592663118187,994.6483596154566,992.2190892099088,992.3681621826407,991.0616194830922,1000.2201692152232,1005.3993439655248,1013.7777523878564,1017.1065750353379,1024.5548497874124,1020.9492492577111,1024.1371439203579,1029.5934670363051,1041.5526921221497,1044.3147765541623,1045.468630374765,1052.0596017600265,1057.1571441936908,1062.840488943598,1065.6905544996666,1074.6974647652721,1083.0804439699257,1095.7431823116672,1097.169621986861,1101.816886357168,1095.8149310120339,1098.171420605429,1093.1310209241371,1106.1011019498978,1110.7641167189313,1113.4085130333829,1114.1349978740118,1113.8664653496444,1118.3367207801157,1118.3881366211358,1133.7324025860946,1146.5706698369247,1159.1685396292014,1156.4813033726857,1157.3375949318142,1158.7231201942095,1161.1678579837862,1169.615813268767,1181.9295278101033,1193.5433384579785,1206.9092586215538,1210.2035279922663,1229.4300685087173,1233.0321997637989,1258.824191327627,1261.1410833405457,1284.8672586479365,1293.6608531392653,1310.643283121534,1312.2413502444774,1318.4620328493913,1319.6161579415264,1335.1488266256827,1357.1923226509805,1382.2217243612563,1393.543353481227,1385.8195458338525,1390.0702364665585,1390.3497237168724,1394.0709700473426,1398.252434741682
3269,225,Saint Louis City,county,MO,MO,"St. Louis, MO-IL",29,510,866.8066299002509,872.1399220092305,878.863368184547,887.9885124273134,889.7240962898452,891.6581451037588,884.067664990192,890.1613845081592,888.5836371483745,892.8376979283435,890.349004309141,893.977828190944,895.6455887062602,899.1823353696158,907.0232725245495,912.9816471428244,916.3255110367703,912.563773691382,909.9522738175355,910.9661391327043,910.5220278835704,910.8437236017479,910.7134214667519,914.3976342810126,923.3121860507326,931.4976431085543,938.7705690810819,940.680602518646,940.8831440625444,943.5647613783942,938.674201511986,939.4005669078749,936.8686392406184,940.418673742136,942.5543188059238,942.9166400165973,950.7099046046775,956.8081729475986,967.5191713793158,970.481673835428,971.4877479874167,970.4256654034988,970.4247317173134,968.4479805469368,967.0203096990535,965.4870604215253,969.2833448975136,973.3338605457473,982.3678130220092,990.450894775173,995.7823631897294,1000.5441428200579,1000.8463548711015,1002.6227961090027,999.9165518194382,995.6547605253278,996.7864126649681,996.6831074195072,1005.22025464059,1010.7227760359197,1025.1339148222708,1028.4482071270172,1034.9599003910002,1032.338525917252,1033.3709038547586,1038.7668927683244,1045.8607901190362,1058.0863419659254,1058.6967664485405,1059.1052939182434,1053.4915175839835,1052.8929288590416,1057.1980149825247,1067.8034697864796,1081.2535671975268,1082.7169455459048,1093.1137304270037,1098.5357333013126,1114.957024285854,1116.5654247134185,1127.070527055662,1131.207697212856,1135.840043703633,1139.4012144930387,1153.0060395078472,1174.4510607941638,1191.0673668279308,1203.707856946396,1214.5837281136548,1224.9840569510102,1227.406191719825,1226.8868508486028,1222.5999831545244,1219.9329613531675,1217.858689309057
823,226,Albany County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,001,1097.6485998394412,1089.5063859387465,1079.575024656967,1083.3451454110061,1087.122021947407,1093.8053891046561,1102.7284217381234,1116.1110176707869,1115.0492310905174,1116.1452655545957,1109.3962413982256,1109.0764385103885,1122.0424321787589,1118.9223880194738,1129.6646464214123,1119.9632071542055,1124.3663287714412,1142.5018108022705,1144.1405705006064,1150.5267639941937,1132.1868746202083,1129.038842178423,1137.579206470991,1147.511664170809,1157.5505304470012,1158.91445819728,1160.8821551879057,1167.4785330974985,1167.0413017181502,1165.4592878280296,1160.434464238476,1168.791028743944,1172.376057512637,1165.497744240818,1166.871982908807,1175.1489112980796,1196.5083741195435,1200.030064365543,1203.9722619824674,1203.1724926406605,1207.0651798811089,1204.364675794916,1204.3089442617181,1200.7414143255035,1186.0927754339598,1182.9989659349171,1192.2071693860985,1199.2004725553275,1216.230414964155,1213.681402076262,1232.4675937792235,1230.445581355233,1244.7324230292716,1245.031305310169,1238.316478370958,1237.2545398406055,1229.691354163692,1234.1179071162978,1232.559060016431,1244.7252453498938,1258.700181114455,1262.961624561269,1260.1315393514158,1255.3396126659622,1253.316283032438,1270.7489567597463,1283.5011483296246,1293.1598102884118,1290.5060562453816,1296.5688421536638,1292.7143056418038,1294.6163253648047,1295.6127447475392,1321.35860805258,1341.4020526846207,1370.1531759064187,1385.4179104098412,1397.44569372152,1395.3029695459968,1391.4170972959378,1395.3412532513676,1401.8315644883578,1410.858515027074,1421.188141132472,1429.4110151399082,1417.1977365497542,1430.0900329167612,1440.0448994780597,1475.248306232883,1484.0312421589185,1491.067475114442,1481.6790002930768,1482.9349877013667,1477.8167717194392,1491.374327122153
3013,227,Rockingham County,county,NH,NH,"Boston-Cambridge-Newton, MA-NH",33,015,1362.9637279460665,1378.7501091518375,1397.7325226332111,1405.5299712170547,1404.0404418242388,1411.5011680053312,1385.9127712153177,1397.3550344570974,1396.1512374287831,1413.093665085117,1417.493396604205,1426.0897268916924,1429.551994147821,1429.2413577958946,1458.1774656985822,1494.9210032915605,1521.7403710441897,1504.8374524767435,1500.392577036006,1499.3491324037689,1511.5254807296942,1501.9995701409703,1502.7164610987334,1496.288929681694,1511.9423836004014,1533.0496271728946,1558.5618815895837,1556.9681657506512,1564.6628528055635,1568.9130571873561,1579.1450141590242,1578.4333462708012,1583.0269020289147,1572.1068788296966,1565.178106154526,1553.7993033493592,1574.3536443815956,1607.1337040771834,1624.9603044672701,1640.2444546165523,1639.3851854090783,1650.4596868946467,1642.8829489534892,1641.9100499160102,1646.0448287080262,1659.8903740299788,1659.0858691483684,1650.9979259549684,1662.0378326672655,1673.4909500538217,1698.9202928163518,1715.2164550374177,1734.797145183577,1736.6696074039712,1731.4569712916998,1736.4962886404521,1728.1728231224001,1727.0070551201861,1708.6123442435824,1729.504843650951,1748.8386119933011,1758.1886424103348,1772.3839349623013,1782.3772196700995,1798.2591349374923,1793.0444786961966,1782.4026949287565,1785.8964002243242,1779.8383201784325,1796.273117484271,1802.8202997207864,1820.5429677335967,1834.8870180953502,1851.5918581358994,1886.861171892736,1941.5804683865238,2016.5902628684755,2074.6590011003077,2090.2385377377745,2096.5041114892188,2097.2682348206413,2094.2363828903044,2116.7385796913445,2122.8513406257725,2158.7055714175276,2186.418117076006,2236.445907963229,2272.79084379654,2302.8406195606617,2318.290318653343,2317.879057576123,2284.031196260404,2252.58575786421,2211.0083911206284,2243.4169719169718
329,228,Weld County,county,CO,CO,"Greeley, CO",08,123,1210.4269731897202,1218.2530410589814,1223.1546486178675,1227.3749831944804,1228.9792370329674,1230.4643632972745,1235.5013482444615,1235.199180066742,1235.7201409694878,1245.1629213063868,1253.2800129821853,1262.8220199184077,1254.6572247513486,1262.3857064329477,1269.4611573400225,1283.768531712859,1286.436841264474,1281.352346211646,1282.690017665037,1285.2934586040096,1285.321578595543,1277.1630904180834,1270.4738073417545,1285.356769992221,1292.5761284913935,1309.6165020735452,1313.4957457298888,1324.1827862541145,1327.6180813426192,1336.7607873669833,1349.2196262756252,1352.399500266127,1350.099660565446,1342.0883417040002,1343.5855391683544,1353.083271982153,1364.9357737975013,1373.9566724701483,1384.7213978650448,1389.5809627717645,1394.0636712044916,1397.5385465398556,1403.376466840818,1409.112542799317,1399.712819456005,1403.5347187075076,1408.5880087985279,1424.7973891132472,1429.8503673904079,1433.411901260171,1435.9672184099093,1441.0482960630145,1447.0006084272318,1449.474435903965,1449.8515473030245,1443.2421642038785,1446.0791902171263,1445.4679610199491,1451.2465756300037,1451.398321635473,1469.8730184164956,1477.7493001756968,1484.1473915202996,1483.712265672423,1487.962277691063,1492.9209940912551,1483.9319984384433,1488.4755128079287,1490.9251630372426,1494.1447035477022,1500.7036466550344,1512.5485270208915,1529.039287343026,1539.8762931786266,1545.840067847875,1548.4526467105673,1564.4550763412883,1590.1213467944967,1622.4658566641813,1635.4849240396366,1639.2148070353162,1639.538503154257,1659.0987884787894,1671.162486237754,1686.5125446332772,1700.8589330066611,1717.8606418720904,1734.351965819189,1736.9121932231528,1732.9414030775342,1731.11764692783,1729.143457307937,1734.0826536645425,1737.1549891303898,1758.8786181139124
1891,229,Lubbock County,county,TX,TX,"Lubbock, TX",48,303,1048.1248593619607,1060.5838751728634,1072.2696394276882,1070.840126137078,1076.3925803775737,1063.0133115134124,1056.1457473582464,1047.2722969708911,1054.3711876227426,1054.1328628101253,1051.132234011472,1048.8525838643757,1061.82160398121,1074.801529711884,1077.2184875983453,1068.3938540538525,1069.430495573535,1071.2341167642223,1061.6513002087129,1049.5043006302797,1038.1093285101858,1042.6159818487179,1047.8745111304793,1058.3083646025145,1068.8566508070999,1077.8580985803255,1083.2382128515358,1085.0834948479705,1088.959421250492,1084.4308319417407,1076.5181698474241,1060.917372223293,1048.9388711504332,1042.6739798173612,1046.9000334715258,1062.6621335728091,1080.8283874679541,1092.305780720386,1089.9513070437029,1089.9582972097458,1088.3250469269374,1087.3116934116008,1077.9408473858575,1071.0726457692679,1064.3969309621145,1055.3342717583103,1057.056342780147,1073.5763822066222,1096.6956741124395,1102.7932140311693,1096.5804726644828,1096.2311005575991,1102.1802880867706,1100.6130649664183,1093.4796875472096,1069.084825991063,1065.5502772847603,1075.37879042812,1096.4904092687298,1109.5488587295845,1113.379170502967,1115.5832506079641,1111.2337514435492,1112.5219744905583,1123.935326228331,1122.951497653227,1124.909109029669,1114.7191129876594,1112.7691398437878,1108.0316171164561,1116.4337671143323,1133.8110558713718,1144.6672930884035,1155.1248882303805,1175.7678435207906,1186.5912716057746,1199.404189470547,1205.0419620615328,1224.0693238209192,1217.790991399022,1217.2301405898045,1194.5040314218247,1214.3357089768615,1211.2054043573394,1244.7272263767225,1255.7193940680434,1275.570107491593,1272.1718461805935,1275.918526556815,1272.358118127441,1268.3049695813284,1260.4665393165521,1276.9246749521144,1287.091664344803,1296.0837358101135
3112,230,Northampton County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,095,1056.9801454525202,1068.4204825006445,1075.5933097645054,1080.2196739246695,1080.5400330369632,1085.521275654916,1086.8988808886968,1084.634480463289,1088.6538309923676,1093.835590052,1093.6543263383126,1091.4589798898628,1096.310991712129,1104.7765952636646,1105.2197962277655,1113.3044225168805,1118.1863147632312,1124.581186356769,1122.054998321069,1128.173659572756,1130.6989701539374,1129.6294409265722,1118.2046434181143,1128.0772393017319,1139.2872943018342,1149.1939760772757,1152.4584793285576,1155.256796775868,1164.4230315766113,1160.0955135727459,1171.0216491747178,1172.0851854750078,1168.2134294319055,1155.5202468101372,1155.199960005054,1166.4911893614155,1174.5636014464021,1184.3569030881563,1197.3621436091278,1197.7987515626176,1202.9557633957766,1199.8675896020616,1212.1456692096524,1206.0998766911778,1200.9661360931632,1191.642938001114,1194.7145724187271,1212.9893807255453,1232.7415119783414,1243.7124083477747,1246.5655742627537,1237.2895846489046,1249.3529396810889,1251.1500935464326,1263.56704831034,1253.0884552950154,1252.8804601498061,1252.4625227985352,1256.4239319972805,1268.5775596947226,1270.54656845667,1275.665335911205,1267.6657368778456,1275.599878953368,1290.7087328351988,1306.9811565045613,1325.9397964325092,1333.0849471324343,1340.1744422374027,1346.6971035574481,1360.0156776536612,1371.2802061926845,1401.4013021169862,1428.5448383846062,1440.5583754549143,1466.2077048221893,1493.2685561462697,1523.2730119499695,1519.3763752241182,1529.062337808212,1549.3725847888802,1576.8485881202803,1581.4487162567218,1597.5905064955207,1614.160648806222,1640.8010683258162,1660.2924985582608,1666.4671577892711,1658.9452880174201,1663.0522576743756,1655.4459984308642,1651.8723539127195,1647.1480683498646,1654.0258297530602,1676.5201587301588
2255,231,Dutchess County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,027,1139.612290079003,1154.352917247646,1156.8670166448044,1168.4885274973851,1177.3106062049944,1202.8579039994772,1199.5128968162737,1204.5162306255327,1191.7523117633887,1196.4005266614643,1199.150318759777,1209.5505314425359,1223.5031418427984,1227.5121404933632,1232.3861844626072,1232.1735339417767,1245.7277096779205,1250.028905951245,1250.263018994329,1242.5405356448723,1221.4245468394877,1213.460814914073,1224.9756273060507,1254.2111189543548,1273.0027116225365,1298.7384638018648,1305.1531978481337,1323.4299208276282,1318.3597732078106,1324.5874152808885,1311.5016136628653,1300.158785717478,1299.9691863875137,1318.5107938684455,1333.8789411788503,1402.6010065695039,1416.3908527703104,1435.4944063502692,1371.0846862635744,1377.497741695938,1373.572716795685,1393.4481371403645,1397.0726201975342,1409.0351189569644,1413.906741037966,1417.4818268312822,1431.1428831431276,1435.528938641208,1433.9529375540299,1440.2321971632464,1447.2320867971594,1462.1145837717252,1458.6493275002128,1462.4822530690208,1460.5208699236578,1462.9597595511877,1471.1146929592444,1496.2678669789263,1504.1134986031752,1526.1194256345289,1514.0870244110124,1516.1965038429305,1506.4126749791003,1552.2340759049096,1588.382577114603,1548.0809507009192,1547.5846392306516,1616.8715534584333,,1794.7644806643539,1797.7029065334968,1789.9042856901679,1832.3883678960676,1817.1399537501263,1869.291013362318,1821.5187361733047,1848.012857823227,1824.5365876929386,1918.973820209207,1954.9704794966908,1999.5713162154702,1992.4626507520866,2012.3800012609813,2017.275811861361,2067.360675172629,2063.7773056889237,2073.0574784102478,2076.4951748507274,2109.5406978793503,2120.822202361744,2131.3867545913017,2136.5632048098105,2109.6966089074244,2085.842582667308,2047.5807692307692
2616,232,Anchorage Borough,county,AK,AK,"Anchorage, AK",02,020,1259.0085946451265,1258.7662263880165,1267.6028677949594,1273.2484926660065,1275.057653931105,1270.7293889731252,1265.367365431474,1266.9291658525547,1263.726726808817,1263.7660745867065,1262.8131190482022,1263.2726304235389,1258.5899896348033,1261.7154276796018,1255.039380471813,1252.2171943301112,1240.7059906413635,1245.08828896168,1243.3672020033,1238.7347531133696,1233.2619615561846,1228.686029242115,1228.6711215522812,1227.6189284438572,1235.5486325678498,1242.2982176867267,1248.4692732087897,1245.403512925395,1243.3198933088063,1239.9843711859316,1234.8317370260213,1230.7825109195232,1221.3772528882312,1217.802869899232,1211.542927424952,1218.9526334469829,1227.2645532972458,1236.6716425599595,1245.6740235689547,1254.4205158141406,1258.2871281744676,1256.6275246425707,1251.5883080722963,1249.9598841707893,1248.5562560489805,1241.4389921333682,1238.5652714519508,1238.985027378252,1247.3262182615833,1257.3504561716582,1261.5791867111773,1265.6517889462682,1265.50333983376,1268.7368444386543,1269.9657355310992,1267.8678416922664,1260.19820845428,1255.8468474478211,1256.0438154336673,1263.2647310920152,1268.579722393327,1271.3473507330614,1273.2717060753325,1276.735144189758,1283.8955490644773,1286.9551872190204,1292.5408600908077,1297.7943236066678,1310.3192298177719,1308.7257765434701,1301.3552456648072,1292.2678013297734,1291.2750378053684,1303.349047023704,1321.8166294006592,1351.1773894775297,1365.660877406329,1383.6193293627073,1399.3670677107013,1406.796481862095,1406.740556438381,1395.267158215986,1407.575248381027,1407.1233016205304,1435.6269871327158,1460.8088322860322,1487.986141657936,1505.540989498142,1525.456043316735,1547.778008558245,1554.6516606585137,1554.733852298369,1549.22406837068,1553.5372573087036,1546.1462764288851
